id,Premium_Wines,Value_Wines,Food_Pairing_Meat,Food_Pairing_Seafood,Food_Pairing_Spicy,Food_Pairing_Dessert,Flavor_Profile_Spice,Flavor_Profile_Oak
1817057,0,1,1,0,0,0,1,1.0
1308201,0,0,0,1,0,0,0,0.0
1652157,0,0,1,0,0,0,0,1.0
5509687,0,0,1,0,0,0,0,1.0
2338079,0,1,1,0,0,0,0,0.0
2727897,0,0,1,0,0,0,0,1.0
1202104,0,0,1,1,0,0,0,0.0
4190732,1,0,1,0,0,0,0,1.0
2387411,0,1,0,1,0,0,0,1.0
1449131,1,0,1,0,0,0,0,0.0
1890151,1,0,1,0,0,0,0,1.0
2615949,0,1,1,0,1,0,1,1.0
2423927,0,0,1,0,1,0,1,1.0
2537734,0,1,0,1,0,0,0,0.0
4417299,1,0,1,0,0,0,0,1.0
1881748,1,0,1,0,1,0,1,1.0
2685663,1,0,1,0,1,0,1,1.0
5027640,1,0,1,0,0,0,0,1.0
6139174,1,0,0,1,0,0,0,0.0
2126227,1,0,1,1,0,0,1,0.0
4861240,0,0,1,0,0,0,0,1.0
16534,1,0,0,1,0,0,0,0.0
1728294,1,0,0,1,0,0,0,0.0
5278854,0,0,0,0,0,0,0,0.0
1993186,0,0,1,0,0,0,1,0.0
5024105,0,0,0,1,0,0,0,1.0
4379111,0,0,1,0,0,0,0,0.0
2318685,0,0,0,1,0,0,0,1.0
4191239,0,1,0,1,0,0,0,0.0
1164729,0,1,0,1,0,0,1,0.0
10197,0,0,0,0,0,0,1,0.0
1556087,0,1,0,1,0,0,0,0.0
2426876,0,0,0,1,0,0,0,0.0
2008399,0,0,0,0,0,0,0,0.0
9062,0,0,0,1,0,0,0,0.0
5394526,0,0,0,1,0,0,0,0.0
1704843,0,0,0,1,0,0,0,0.0
3170778,0,0,1,0,0,0,0,0.0
3806764,0,0,0,0,0,0,0,0.0
1542116,0,0,0,1,0,0,0,0.0
1536371,0,0,1,0,0,0,0,0.0
1146850,1,0,0,0,0,0,0,0.0
1837976,1,0,0,0,0,0,0,1.0
1360692,1,0,0,0,0,0,0,0.0
12864,1,0,0,0,0,0,0,1.0
23362,1,0,0,0,0,0,0,0.0
5233635,1,0,0,0,0,0,1,0.0
1784091,1,0,0,0,0,0,1,1.0
94297,1,0,1,0,0,0,1,1.0
1186083,1,0,1,0,0,0,1,0.0
2146196,1,0,0,0,0,0,0,0.0
5233642,1,0,0,1,0,0,0,1.0
4782139,1,0,0,1,0,0,0,1.0
1895581,0,1,1,0,0,0,1,0.0
2380742,0,0,0,1,0,0,0,0.0
1896658,0,0,0,0,0,0,1,0.0
1917797,0,0,0,0,0,0,0,0.0
2552553,0,0,1,0,0,0,1,1.0
85835,0,0,1,0,0,0,0,0.0
1685926,0,0,1,0,0,0,0,0.0
6229971,0,0,1,0,0,0,0,0.0
22554,0,0,0,0,0,0,0,1.0
7921,1,0,1,0,0,0,1,1.0
1324334,1,0,0,0,0,0,1,0.0
4259033,1,0,1,0,0,0,1,0.0
4106483,1,0,1,0,0,0,1,1.0
5027594,1,0,1,0,0,0,1,0.0
5137136,1,0,0,0,0,0,0,1.0
1983407,0,0,1,0,0,0,0,0.0
1438975,0,0,0,1,0,0,0,0.0
1148295,0,0,0,0,0,0,0,0.0
2197335,0,0,1,0,0,0,1,0.0
5244780,0,0,1,0,0,0,0,0.0
1175569,0,0,0,0,0,0,0,1.0
3896386,0,0,0,1,0,0,0,0.0
1247830,0,0,1,0,0,0,0,0.0
3215086,1,0,0,0,0,0,0,0.0
1452432,1,0,0,0,0,0,1,0.0
5044694,0,0,1,0,0,0,0,0.0
5116351,0,0,0,1,0,0,0,0.0
2045382,0,0,1,0,0,0,0,1.0
1829061,0,0,0,0,0,0,0,0.0
2016965,0,0,0,1,0,0,0,0.0
13575,0,0,0,1,0,0,0,0.0
12331,0,0,0,1,0,1,0,0.0
1206622,0,0,0,1,0,0,0,0.0
1830900,0,0,0,0,0,0,0,0.0
1125712,1,0,0,0,0,0,1,0.0
1708473,1,0,1,0,0,0,0,1.0
5453772,0,0,0,1,0,0,0,0.0
1660723,0,0,1,0,0,0,0,0.0
1375157,0,0,0,0,0,0,0,0.0
1084650,0,0,0,1,0,0,0,0.0
1636944,0,0,0,1,0,0,0,0.0
1440138,0,0,0,1,0,0,0,0.0
4060701,0,0,1,0,0,0,0,0.0
1361376,1,0,1,0,0,0,1,0.0
1638138,1,0,1,0,0,0,0,0.0
2259023,1,0,0,1,0,0,0,1.0
5072554,1,0,0,0,0,0,1,0.0
1211913,1,0,1,0,0,0,1,0.0
1197283,0,0,1,0,0,0,1,0.0
80156,0,0,0,0,0,0,0,0.0
4604142,0,0,0,0,0,0,0,0.0
5133864,0,0,0,1,0,0,0,0.0
3273598,0,0,0,0,0,0,0,0.0
4525465,1,0,0,0,0,0,1,0.0
23272,1,0,1,0,0,0,0,0.0
13945,0,0,0,1,0,1,0,0.0
1726701,0,0,0,0,0,0,0,0.0
2173262,0,0,0,0,0,0,1,0.0
2244278,0,0,1,0,0,0,0,0.0
1162514,0,0,0,0,0,0,0,0.0
1586973,0,0,0,1,0,0,0,0.0
13406,1,0,1,0,0,0,0,0.0
2034985,0,0,1,0,0,0,0,1.0
4170513,1,0,0,0,0,0,1,0.0
5012498,0,0,0,0,0,0,0,0.0
1951553,0,0,0,0,0,0,1,0.0
2322632,0,0,0,1,0,0,0,0.0
1119826,1,0,1,0,0,0,1,0.0
1135414,1,0,1,0,0,0,1,0.0
7325327,0,1,0,1,0,0,0,0.0
2329976,1,0,0,0,1,0,1,0.0
4988598,0,1,0,1,0,0,0,0.0
5356343,1,0,0,1,0,0,0,1.0
5503318,1,0,1,1,0,0,1,0.0
74557,1,0,0,1,0,0,0,1.0
2320756,1,1,0,1,0,0,0,0.0
12334,1,1,0,1,0,0,0,0.0
2542456,1,0,0,1,0,0,0,0.0
1376076,1,0,1,0,0,0,1,1.0
2258719,1,0,0,1,0,0,0,0.0
1321927,1,1,0,1,0,0,0,0.0
2615036,0,0,0,1,0,0,0,0.0
10289,0,0,1,1,0,0,0,0.0
29684,0,1,1,0,0,0,0,0.0
1772304,0,0,0,1,0,0,0,0.0
1246032,0,0,1,0,0,0,1,1.0
1609347,0,0,1,0,0,0,1,1.0
2627479,0,0,0,1,0,0,0,0.0
1136382,0,0,0,1,0,0,0,0.0
1453151,0,0,0,1,1,0,0,0.0
1268313,0,0,0,1,0,0,0,1.0
2352383,0,0,1,1,0,0,0,0.0
1280591,0,1,1,0,1,0,0,1.0
3071885,0,1,0,1,0,0,0,0.0
1422614,1,0,1,0,0,0,1,1.0
16637,1,0,1,0,0,0,1,1.0
1100125,1,0,1,0,1,0,0,1.0
2457464,1,0,1,1,0,0,0,0.0
2618379,0,0,1,0,0,0,0,1.0
3975442,0,0,1,0,0,0,0,1.0
1155369,0,0,1,0,0,0,1,0.0
12552491,0,0,0,1,0,0,0,0.0
1366298,0,1,1,0,0,0,0,1.0
1462510,0,0,1,1,0,0,0,1.0
2627299,0,0,0,1,1,0,1,0.0
3085196,1,0,1,0,1,0,0,1.0
4216415,1,0,1,1,0,0,0,0.0
1194560,0,1,0,1,0,0,0,0.0
1209939,1,0,1,0,0,0,0,0.0
10508700,1,0,1,0,0,0,0,0.0
80359,1,0,1,0,0,0,0,1.0
1274417,0,1,1,0,0,0,1,1.0
3923687,1,0,1,0,0,0,0,1.0
2575816,1,0,1,1,0,0,0,0.0
1502070,1,0,1,1,0,0,0,0.0
1386979,1,0,0,1,0,0,1,0.0
10540,1,0,1,1,0,0,0,1.0
2422024,1,0,1,0,0,0,0,0.0
1819374,1,0,0,1,0,0,0,1.0
1417051,1,0,1,0,1,0,0,1.0
4942094,1,0,0,1,0,0,0,1.0
4609233,1,0,1,0,0,0,0,1.0
1107960,1,0,1,0,0,0,0,1.0
1523850,1,0,1,0,0,0,0,0.0
1805226,0,0,0,1,0,0,0,0.0
2226759,0,0,1,0,0,0,0,0.0
69374,0,1,1,0,0,0,0,1.0
3005214,0,0,0,0,1,1,0,0.0
2099783,0,0,1,0,0,0,0,1.0
2811939,0,0,0,1,1,0,0,0.0
1223598,0,1,1,0,0,0,0,0.0
1883533,0,0,0,1,0,0,0,0.0
2262964,0,0,1,0,0,0,0,0.0
4999021,0,1,1,0,1,0,0,1.0
5223130,0,0,1,0,0,0,0,1.0
8879281,1,0,1,0,0,0,1,0.0
80048,1,0,1,0,0,0,0,1.0
1211309,1,0,1,0,0,0,0,1.0
1970865,0,1,1,0,0,0,0,1.0
2765,0,0,1,0,1,0,0,1.0
1157077,0,0,1,0,0,0,0,0.0
2043533,0,0,1,0,0,0,0,0.0
4298651,0,0,0,1,0,0,0,0.0
5483418,0,0,0,1,0,0,0,0.0
1307657,0,0,1,0,0,0,0,1.0
2245086,1,0,1,0,1,0,0,1.0
9258,1,0,1,1,0,0,0,0.0
4290772,0,0,0,1,0,0,1,0.0
5269158,0,0,1,1,0,0,0,1.0
2644917,0,0,0,1,0,0,0,0.0
1650082,0,1,1,0,1,0,0,1.0
1989466,1,1,1,0,0,0,0,0.0
1699801,0,1,1,0,0,0,0,1.0
1121965,0,0,1,1,1,0,0,0.0
5360064,0,0,0,1,0,0,0,0.0
4302654,0,1,0,1,0,0,0,1.0
2352631,0,0,1,0,1,0,0,0.0
9215,1,0,1,0,1,0,0,1.0
1677662,0,1,0,1,0,0,0,0.0
2628144,1,0,1,1,0,0,0,1.0
1591984,0,0,0,1,0,0,0,0.0
1245438,0,0,0,1,0,0,0,0.0
4432183,0,0,0,1,0,0,0,0.0
7876481,1,0,1,0,0,0,0,1.0
11679,1,0,0,1,0,0,0,1.0
1619892,0,0,1,1,0,0,0,1.0
87779,0,0,0,1,0,0,0,0.0
5626597,0,0,1,0,0,0,0,1.0
5296519,0,0,1,0,0,0,0,0.0
95199,0,0,1,0,0,0,0,0.0
5237053,0,0,1,0,0,0,0,0.0
1367487,0,1,1,0,0,0,0,0.0
1634274,0,1,1,0,0,0,0,0.0
1654241,0,1,1,0,0,0,0,0.0
1468962,0,1,1,0,0,0,0,0.0
1738327,1,0,0,1,0,0,0,0.0
5605603,1,0,0,1,0,0,0,0.0
5991462,1,0,1,0,0,0,0,0.0
5739806,0,1,1,0,0,0,0,0.0
4558707,1,0,1,0,0,0,0,0.0
20946,0,0,1,0,0,0,0,0.0
2466737,0,0,1,0,0,0,0,0.0
2484888,0,0,1,0,0,0,0,0.0
92272,0,0,0,1,0,0,0,0.0
2608051,0,0,0,1,1,0,0,0.0
1128391,1,0,1,0,0,0,0,0.0
3175620,0,0,0,1,0,0,0,0.0
2748278,0,0,1,0,0,0,0,0.0
3357239,1,0,1,0,0,0,0,0.0
1173881,0,0,1,0,0,0,0,0.0
2299776,0,0,1,0,0,0,0,0.0
1540647,0,0,0,1,0,0,0,0.0
2523423,1,0,1,0,0,0,0,0.0
86909,0,1,1,0,0,0,0,0.0
2619457,0,0,0,1,0,0,0,0.0
1151725,0,1,0,1,0,0,0,0.0
1688198,0,1,1,0,0,0,1,0.0
1239926,0,0,0,1,0,0,0,0.0
31154,1,0,1,0,0,0,0,0.0
1597365,0,0,1,0,0,0,0,0.0
1299683,0,1,0,1,0,0,0,0.0
1696009,0,0,1,0,0,0,0,0.0
14523,0,0,1,0,0,0,0,0.0
1555220,1,0,0,1,0,0,0,0.0
1188838,1,0,1,0,0,0,0,0.0
2035173,1,0,1,0,0,0,0,0.0
1998548,0,0,1,0,0,0,0,0.0
2496111,0,0,0,1,0,0,0,0.0
2685268,0,0,1,0,0,0,0,0.0
11764,0,0,1,0,0,0,0,0.0
2005770,0,0,1,0,0,0,0,0.0
13809,0,0,1,0,0,0,0,0.0
1552740,0,0,0,0,0,1,0,0.0
6179315,1,0,1,0,0,0,0,0.0
1594370,0,0,0,0,0,1,0,0.0
1812385,0,0,0,1,0,0,0,0.0
1126125,1,0,1,0,0,0,0,0.0
31224,0,0,0,1,0,0,0,0.0
1223704,0,0,0,1,0,0,0,0.0
4942596,1,0,0,1,0,0,0,1.0
2360365,1,0,0,1,0,0,0,0.0
3899490,1,0,0,1,0,0,0,1.0
2340195,0,0,0,1,0,0,0,1.0
2503092,0,0,0,1,0,0,0,0.0
4133714,0,0,1,0,0,0,0,0.0
2026841,1,0,1,0,0,0,0,0.0
1824520,0,1,0,1,0,0,0,0.0
7134,1,0,1,0,0,0,0,0.0
1183663,0,0,1,0,0,0,0,0.0
2320574,0,0,1,0,0,0,0,0.0
2409537,0,0,0,1,0,0,0,0.0
2136147,0,0,1,0,0,0,0,0.0
20648,1,0,1,0,0,0,0,0.0
1125443,0,1,1,0,0,0,0,0.0
1801992,1,0,1,0,0,0,0,0.0
5582429,0,0,1,0,0,0,0,0.0
1386520,0,0,1,0,0,0,0,0.0
4878488,0,0,0,1,0,0,0,0.0
1119675,0,1,1,0,0,0,0,0.0
1153195,0,0,0,1,0,0,0,0.0
1301691,0,0,1,0,0,0,0,0.0
4290698,1,0,1,0,0,0,0,0.0
1197732,1,0,0,1,0,0,0,0.0
1142211,1,0,0,1,0,0,0,0.0
2163148,0,1,0,1,0,0,0,0.0
1171431,0,0,1,0,0,0,0,0.0
1486099,1,0,1,0,0,0,0,0.0
2830375,0,1,0,1,0,0,0,0.0
4872786,0,0,0,1,0,0,0,0.0
1390699,0,0,1,0,0,0,0,0.0
6351505,0,0,1,0,0,0,0,0.0
1483023,0,1,1,0,0,0,0,0.0
1167199,1,0,0,0,1,0,0,0.0
1660599,1,0,1,0,0,0,0,0.0
6176297,1,0,0,0,0,1,0,0.0
7495,1,0,1,0,0,0,0,0.0
1290801,1,0,0,1,0,0,0,0.0
11607,1,0,1,0,0,0,0,0.0
1972245,1,0,1,0,0,0,0,0.0
2208065,1,0,1,0,0,0,0,0.0
7891,0,0,1,0,0,0,0,0.0
82907,1,0,0,1,0,0,0,0.0
1596510,1,0,0,1,0,0,0,0.0
1287058,0,0,0,1,0,0,0,0.0
93960,0,0,0,0,0,1,0,0.0
92386,0,0,1,0,0,0,0,0.0
1533071,0,0,1,0,0,0,0,0.0
1719244,0,0,1,0,0,0,0,0.0
1933381,0,0,1,0,0,0,0,0.0
3840338,0,0,1,0,1,0,1,0.0
1166718,0,0,1,0,1,0,1,0.0
14372,0,1,1,0,0,0,1,1.0
5386474,0,0,0,1,0,0,0,1.0
1285510,0,0,0,1,0,0,0,1.0
1141695,1,0,1,0,0,0,1,1.0
2535410,0,1,0,1,0,0,0,1.0
6136410,0,1,0,1,1,0,0,0.0
5530644,0,0,1,0,0,0,1,0.0
1785200,0,0,0,1,0,0,0,1.0
3231566,0,0,0,1,1,0,1,0.0
1160688,0,0,1,0,1,0,1,0.0
2286817,0,0,0,1,0,0,0,0.0
82618,0,0,0,1,0,0,0,1.0
1779860,0,0,0,1,0,0,0,0.0
1765354,0,0,0,1,0,0,0,1.0
1141801,0,0,1,0,0,0,0,1.0
2296602,0,0,0,1,1,0,0,0.0
8351185,0,0,0,1,0,0,0,1.0
1620418,0,0,1,0,1,0,1,1.0
1214046,0,1,1,0,0,0,1,0.0
1135271,0,0,1,0,1,0,1,1.0
1765162,0,0,1,0,0,0,0,1.0
1224668,0,0,0,1,0,0,0,0.0
2613340,0,0,1,0,0,0,0,1.0
1183547,0,0,0,1,0,0,0,0.0
1927229,0,0,1,0,0,0,0,1.0
1513130,0,1,1,0,0,0,0,0.0
1324019,0,0,1,0,1,0,1,0.0
1566697,0,0,0,1,0,0,0,0.0
3972574,0,0,1,0,0,0,0,1.0
1142511,0,0,1,0,0,0,0,0.0
82952,0,0,1,0,0,0,0,0.0
779234,1,0,1,1,0,0,0,0.0
5823400,1,0,1,0,0,0,1,0.0
1210062,1,0,1,0,1,0,1,1.0
1195978,1,0,1,1,1,0,1,0.0
4706763,0,0,0,1,0,0,0,0.0
2281530,0,0,1,0,0,0,0,0.0
4261505,0,0,1,0,0,0,0,0.0
4662158,0,1,1,0,0,0,0,0.0
4922480,0,0,1,0,0,0,1,0.0
2676034,0,0,1,0,0,0,1,1.0
2665342,0,0,1,0,0,0,0,0.0
5275832,1,0,1,0,0,0,0,1.0
5655687,1,0,1,1,1,0,0,1.0
4221,1,0,1,0,0,0,0,1.0
1960774,1,0,1,0,0,0,0,0.0
2897,1,0,1,1,0,0,0,0.0
5821043,1,0,1,0,1,0,1,0.0
86963,1,0,1,1,1,0,1,1.0
4884579,1,0,0,1,1,0,0,0.0
2030083,1,0,1,1,1,0,1,1.0
5404022,1,0,0,1,0,0,0,0.0
22809,1,0,1,0,0,0,0,0.0
100073,1,0,1,0,0,0,0,1.0
1212282,1,0,1,0,0,0,0,1.0
5342647,0,1,0,1,0,0,0,0.0
85084,1,0,1,1,0,0,0,0.0
1143220,1,0,1,1,0,0,0,1.0
1768500,0,0,1,0,1,0,1,0.0
2408283,0,0,1,0,0,0,0,0.0
1154946,0,0,0,1,1,0,0,0.0
6188833,0,0,1,0,0,0,0,1.0
1933435,0,0,1,1,0,0,0,1.0
1442408,0,0,1,0,1,0,1,0.0
1548097,0,0,1,0,0,0,0,0.0
1681844,0,0,0,1,0,0,0,0.0
1215158,0,0,1,0,0,0,0,1.0
2087427,0,0,1,0,0,0,0,0.0
2701953,0,0,1,0,0,0,0,1.0
85251,0,0,1,0,0,0,0,0.0
2728316,0,0,1,0,0,0,0,0.0
3578664,0,0,1,0,1,0,1,1.0
89535,0,0,1,0,0,0,0,1.0
3353783,0,0,0,1,1,0,0,0.0
1896525,0,0,1,0,0,0,0,1.0
2564740,0,0,1,0,0,0,0,0.0
1083993,0,0,0,1,0,0,0,1.0
6228730,0,0,1,1,0,0,0,0.0
4090296,0,0,1,0,1,0,1,1.0
1748184,0,0,1,0,1,0,0,0.0
3260878,0,0,1,0,1,0,1,1.0
8129085,0,0,0,1,0,0,0,0.0
1631608,0,1,0,1,0,0,0,0.0
1617335,0,0,1,0,0,0,0,1.0
1236531,0,0,0,1,0,0,0,0.0
93941,0,0,1,0,0,0,0,0.0
11746,0,0,1,0,1,0,1,0.0
89525,0,1,1,0,0,0,0,0.0
1368580,0,0,1,0,0,0,0,1.0
86571,0,0,1,0,1,0,1,0.0
6178683,0,0,1,0,0,1,0,0.0
2674042,0,0,0,1,0,0,0,0.0
82477,0,1,1,0,0,0,0,0.0
1564380,0,0,0,1,0,0,0,0.0
4036553,0,0,1,1,0,0,0,0.0
1983436,1,0,1,1,1,0,0,0.0
2825922,1,0,1,1,0,0,0,0.0
3070435,1,0,1,0,0,0,0,1.0
4559909,0,1,0,1,0,0,0,0.0
5510,1,0,0,1,0,0,0,1.0
2936335,0,0,0,0,0,0,0,0.0
1155142,0,0,1,0,0,0,0,1.0
2167125,1,0,0,1,0,0,0,0.0
462,0,0,0,1,0,0,0,1.0
1535483,0,0,0,1,0,0,0,0.0
79821,1,0,1,0,0,0,0,1.0
1300235,1,0,0,1,0,0,0,0.0
1843016,1,0,0,1,0,0,0,0.0
1452452,0,1,1,0,0,0,1,0.0
8029017,0,0,1,0,1,0,1,0.0
2599927,0,0,0,1,0,0,0,0.0
3766734,0,1,1,0,1,0,0,1.0
1583894,0,0,1,0,0,0,0,0.0
1622141,0,0,0,1,0,0,0,0.0
1627307,0,0,0,1,0,0,0,0.0
5672535,0,1,0,1,0,0,0,0.0
1922181,0,1,0,1,0,0,1,0.0
7090248,1,0,0,1,0,0,0,0.0
3915953,0,0,1,0,0,0,0,0.0
3683744,0,0,1,0,0,0,0,0.0
1136761,0,0,0,1,0,0,0,0.0
2069799,1,0,1,0,1,0,1,1.0
2830430,1,0,1,0,1,0,1,1.0
1834605,0,0,0,0,1,0,1,0.0
1928919,0,0,1,0,0,0,0,1.0
3602671,0,0,0,1,0,0,0,0.0
1639877,1,0,1,0,0,0,0,1.0
4408111,1,0,0,1,0,0,0,1.0
1258337,0,0,0,0,0,1,0,0.0
4886986,1,0,0,1,0,0,0,1.0
1148250,1,0,1,0,1,0,0,1.0
1385027,0,0,1,0,1,0,0,1.0
2564504,1,0,1,0,1,0,0,1.0
1744188,1,0,0,1,0,0,0,1.0
6958925,1,0,0,1,0,0,0,0.0
2155458,1,0,0,1,0,0,0,0.0
1220637,0,0,0,1,0,0,0,0.0
3209500,1,0,0,1,0,0,0,1.0
3085084,1,0,1,0,1,0,0,0.0
2229178,0,0,0,1,0,0,0,0.0
1811317,1,0,0,1,0,0,0,0.0
1857434,1,0,0,1,0,0,0,0.0
6701,1,0,0,1,0,0,0,0.0
2705770,1,0,0,1,0,0,0,0.0
83412,0,0,0,1,0,0,0,0.0
9347,0,0,0,1,0,0,0,0.0
1165280,0,0,1,0,1,0,0,1.0
2565682,0,0,1,0,1,0,0,1.0
1780785,0,0,1,0,0,0,0,1.0
1459580,0,1,1,0,0,0,0,1.0
90,0,0,0,1,0,0,0,0.0
87214,0,0,1,0,1,0,0,1.0
1220073,0,0,0,1,0,0,0,0.0
3459,0,0,1,0,0,0,0,0.0
3445,0,0,0,1,0,0,0,0.0
1895374,0,0,0,1,0,0,0,0.0
4309483,0,0,1,0,0,0,0,0.0
3025,0,0,0,0,0,0,0,0.0
1163560,1,0,0,1,0,0,0,0.0
1119589,1,0,0,1,0,0,0,1.0
1318307,1,0,0,1,0,0,0,0.0
4901174,1,0,0,1,0,0,0,1.0
3917371,1,0,0,1,0,0,0,0.0
1589373,0,1,0,1,0,0,0,0.0
1824515,1,0,0,1,0,0,0,0.0
1135104,0,0,1,0,0,0,0,0.0
1666186,0,1,1,0,0,0,0,1.0
1677191,0,0,0,1,0,0,0,0.0
22309,0,0,0,1,0,0,0,0.0
79411,0,0,0,1,0,0,0,1.0
1231519,0,1,0,1,0,0,0,0.0
2401654,0,0,0,1,0,0,0,0.0
18049,0,0,0,1,0,0,0,0.0
77026,1,0,1,0,1,0,0,1.0
3129085,0,0,1,0,1,0,0,1.0
1224019,0,0,1,0,0,0,0,1.0
1602162,0,0,0,1,0,0,0,0.0
1230145,0,0,0,0,0,1,0,0.0
1713699,0,0,0,1,0,0,0,0.0
2684064,0,0,0,1,0,0,0,0.0
2634033,0,1,1,0,1,0,0,1.0
1147393,1,0,1,0,1,0,0,1.0
4810657,1,0,0,1,0,0,0,0.0
2277549,1,0,1,0,1,0,0,1.0
8168680,0,0,1,0,0,0,0,1.0
2646889,0,0,1,0,1,0,0,1.0
1974234,0,0,0,1,0,0,0,1.0
1394227,0,0,1,0,0,0,0,0.0
100338,0,0,0,1,1,0,1,1.0
8941,0,0,0,1,0,0,0,1.0
1891023,0,0,1,0,0,0,0,1.0
1153002,1,0,0,1,0,0,0,0.0
1165947,0,0,1,0,0,0,0,1.0
3101964,0,1,1,0,0,0,0,0.0
5964545,0,0,0,1,0,0,0,0.0
1265527,0,0,1,0,1,0,0,1.0
5624051,1,0,1,0,0,0,0,1.0
2384716,0,1,0,1,1,0,0,0.0
2043070,1,0,0,1,0,0,0,0.0
1122851,0,0,1,0,0,0,0,1.0
1238714,0,0,1,0,0,0,0,1.0
2116764,0,1,0,1,0,0,0,0.0
1255100,0,0,1,0,0,0,0,0.0
1274310,0,0,1,0,0,0,0,1.0
2654845,0,0,1,0,0,0,0,1.0
76303,0,0,1,0,0,0,0,1.0
4760196,0,0,1,0,0,0,0,1.0
1913675,0,0,1,0,0,0,0,1.0
8254861,1,0,1,0,0,0,1,1.0
1304741,1,0,1,0,0,0,0,1.0
779641,1,0,1,0,0,0,0,1.0
3077904,1,0,1,0,0,0,0,1.0
5277402,1,1,1,0,0,0,0,1.0
16043,1,0,1,0,0,0,0,1.0
1134984,1,0,1,0,0,0,0,0.0
2372489,1,0,1,0,0,0,0,1.0
22930,1,0,0,1,0,0,0,0.0
2943,1,0,1,0,0,0,0,1.0
1617582,0,0,1,0,0,0,0,1.0
1410363,0,0,1,0,0,0,0,0.0
1268049,0,1,0,1,0,0,0,0.0
5272153,0,0,1,0,0,0,0,1.0
1796481,0,0,0,1,0,0,0,1.0
2130,0,0,1,0,0,0,0,1.0
1423376,1,1,1,0,0,0,0,1.0
1461392,1,1,0,1,0,0,0,0.0
5610991,1,0,1,0,0,0,0,1.0
1424630,0,1,1,0,0,0,0,1.0
92547,0,1,0,1,0,0,0,0.0
1837971,0,0,0,1,0,0,0,0.0
1849626,0,0,1,0,0,0,0,0.0
1138953,0,1,0,1,0,0,0,0.0
4403258,1,1,1,0,0,0,0,1.0
1227268,1,0,1,0,0,0,0,1.0
5360054,0,0,0,1,0,0,0,0.0
3583326,1,0,1,0,0,0,0,1.0
1923088,1,0,1,0,0,0,0,0.0
90875,1,0,0,1,0,0,0,1.0
1612143,1,0,1,0,0,0,0,0.0
83881,1,1,1,0,0,0,0,1.0
1174990,0,0,1,0,0,0,0,1.0
1174762,0,0,0,1,0,0,0,0.0
93592,1,0,1,0,0,0,0,1.0
10450478,1,0,1,0,0,0,0,1.0
2816049,1,0,1,0,0,0,0,1.0
15963,1,0,1,0,0,0,0,0.0
88538,0,0,1,0,0,0,0,1.0
12091,0,0,0,1,0,0,0,0.0
1635780,0,0,1,0,0,0,0,0.0
7289,0,0,1,0,0,0,0,1.0
3458559,0,0,1,0,0,0,0,0.0
1870492,0,0,0,0,0,1,0,0.0
9960,0,0,1,0,0,0,0,1.0
4474244,0,0,0,1,0,0,0,0.0
2001525,0,0,0,1,0,0,0,1.0
99049,0,0,1,0,0,0,0,1.0
1831480,0,0,1,0,0,0,0,1.0
2348534,1,1,1,0,0,0,0,1.0
1167808,1,1,0,1,0,0,0,0.0
2317622,0,0,1,0,0,0,0,1.0
1664437,0,0,1,0,0,0,0,0.0
2401182,0,0,1,0,0,0,0,1.0
779293,0,0,1,0,0,0,0,1.0
1795534,0,0,1,0,0,0,0,1.0
4004672,0,0,1,0,0,0,0,1.0
1297902,0,0,1,0,0,0,0,1.0
1216672,0,1,1,0,0,0,0,1.0
1125266,0,0,1,0,0,0,0,0.0
1204632,0,0,0,1,0,0,0,0.0
4950695,1,0,1,0,0,0,0,0.0
8568,1,0,1,0,0,0,0,0.0
1233403,1,0,0,1,0,0,0,1.0
14259,1,0,0,1,0,0,0,1.0
1150450,0,1,1,0,0,0,0,0.0
2219180,0,1,1,0,0,0,0,0.0
1813357,0,1,0,1,0,0,0,0.0
1141354,0,0,1,0,0,0,0,1.0
1446756,0,0,1,0,0,0,0,0.0
1733987,0,0,0,1,0,0,0,1.0
1221034,0,0,1,0,0,0,0,0.0
1148335,0,0,1,0,0,0,0,0.0
5251749,0,0,0,1,0,0,0,0.0
4262333,0,0,0,1,0,0,0,1.0
1853038,0,0,1,0,0,0,0,0.0
4881528,0,0,0,1,0,0,0,1.0
2098917,0,0,0,1,0,0,0,0.0
1402136,0,0,0,1,0,0,0,0.0
1614930,0,1,0,1,0,0,0,0.0
86945,0,1,0,1,0,0,0,0.0
5839345,0,0,1,0,0,0,0,0.0
5056448,0,0,1,0,0,0,0,0.0
1658787,1,0,0,1,0,0,0,0.0
3309450,0,1,1,0,0,0,0,0.0
2189693,0,1,0,1,0,0,0,0.0
1760232,0,1,0,1,0,0,0,0.0
1169315,0,1,1,0,0,0,0,0.0
2610837,0,0,1,0,0,0,0,0.0
1275097,1,0,1,0,0,0,0,1.0
5077107,1,0,1,0,0,0,1,0.0
93856,1,0,0,1,0,0,0,1.0
5102512,1,0,1,0,0,0,1,0.0
3160607,1,0,1,0,0,0,0,0.0
1758790,1,0,1,1,0,0,0,0.0
1796851,1,0,1,1,0,0,0,0.0
1145716,0,1,0,1,0,0,0,0.0
7357,1,0,0,1,0,0,0,1.0
1127165,0,0,0,1,0,0,0,0.0
8308,1,0,1,1,0,0,0,0.0
1271206,1,0,1,1,0,0,0,0.0
8293,1,0,1,0,1,0,1,0.0
5219434,1,0,1,1,1,0,1,0.0
1412229,0,0,1,1,0,0,0,0.0
